pack_name,file_number,file_name,directory,directory_depth_1,directory_depth_2,directory_depth_3,base_name,payload_offset,stored_bytes,compression_flag,compression_method,frame_offset,original_bytes,original_size_source,compression_ratio_percent,content_prefix_hex,decompression_status,decompression_error
models_other.pack,145,art\campaign\chariots\cam_tgch1\bst\bst_campaign_tuskgor_chariot\bst_campaign_tuskgor_chariot_01.rigid_model_v2,art\campaign\chariots\cam_tgch1\bst\bst_campaign_tuskgor_chariot,art,art\campaign,art\campaign\chariots,bst_campaign_tuskgor_chariot_01.rigid_model_v2,52851686,2253276,0,NONE,,2253276,uncompressed-payload,100.00,524d5632070000000400000063616d706169676e7475736b676f726368617269,not-needed,
models_other.pack,147,art\campaign\chariots\cam_tgch1\bst\bst_campaign_tuskgor_chariot\bst_charioteer_whip_1h_01.rigid_model_v2,art\campaign\chariots\cam_tgch1\bst\bst_campaign_tuskgor_chariot,art,art\campaign,art\campaign\chariots,bst_charioteer_whip_1h_01.rigid_model_v2,55105248,31314,0,NONE,,31314,uncompressed-payload,100.00,524d5632070000000100000063616d706169676e7475736b676f726368617269,not-needed,
models_other.pack,150,art\campaign\chariots\cam_tgch1\bst\bst_campaign_tuskgor_chariot\bst_gor_body_01.rigid_model_v2,art\campaign\chariots\cam_tgch1\bst\bst_campaign_tuskgor_chariot,art,art\campaign,art\campaign\chariots,bst_gor_body_01.rigid_model_v2,55137152,370968,0,NONE,,370968,uncompressed-payload,100.00,524d5632070000000100000063616d706169676e7475736b676f726368617269,not-needed,
models_other.pack,151,art\campaign\chariots\cam_tgch1\bst\bst_campaign_tuskgor_chariot\bst_left_tuskgor_02.rigid_model_v2,art\campaign\chariots\cam_tgch1\bst\bst_campaign_tuskgor_chariot,art,art\campaign,art\campaign\chariots,bst_left_tuskgor_02.rigid_model_v2,55508120,755638,0,NONE,,755638,uncompressed-payload,100.00,524d5632070000000400000063616d706169676e7475736b676f726368617269,not-needed,
models_other.pack,153,art\campaign\chariots\cam_tgch1\bst\bst_campaign_tuskgor_chariot\bst_right_tuskgor_01.rigid_model_v2,art\campaign\chariots\cam_tgch1\bst\bst_campaign_tuskgor_chariot,art,art\campaign,art\campaign\chariots,bst_right_tuskgor_01.rigid_model_v2,56264079,752302,0,NONE,,752302,uncompressed-payload,100.00,524d5632070000000400000063616d706169676e7475736b676f726368617269,not-needed,
models_other.pack,155,art\campaign\chariots\cam_tmch1\tmb_arkhan_chariot\tmb_arkhan_chariot_01.rigid_model_v2,art\campaign\chariots\cam_tmch1\tmb_arkhan_chariot,art,art\campaign,art\campaign\chariots,tmb_arkhan_chariot_01.rigid_model_v2,57016702,362686,0,NONE,,362686,uncompressed-payload,100.00,524d5632070000000100000063616d706169676e746f6d6263686172696f7430,not-needed,
models_other.pack,156,art\campaign\chariots\cam_tmch1\tmb_general_chariot\tmb_generals_chariot_body.rigid_model_v2,art\campaign\chariots\cam_tmch1\tmb_general_chariot,art,art\campaign,art\campaign\chariots,tmb_generals_chariot_body.rigid_model_v2,57379388,237644,0,NONE,,237644,uncompressed-payload,100.00,524d5632070000000100000063616d706169676e746f6d6263686172696f7430,not-needed,
models_other.pack,157,art\campaign\chariots\cam_tmch1\tmb_settra_chariot\tmb_settra_chariot_body.rigid_model_v2,art\campaign\chariots\cam_tmch1\tmb_settra_chariot,art,art\campaign,art\campaign\chariots,tmb_settra_chariot_body.rigid_model_v2,57617032,455210,0,NONE,,455210,uncompressed-payload,100.00,524d5632070000000100000063616d706169676e746f6d6263686172696f7430,not-needed,
models_other.pack,158,art\campaign\chariots\cam_tmch1\tmb_tomb_chariot\tmb_basic_chariot_body.rigid_model_v2,art\campaign\chariots\cam_tmch1\tmb_tomb_chariot,art,art\campaign,art\campaign\chariots,tmb_basic_chariot_body.rigid_model_v2,58072242,214012,0,NONE,,214012,uncompressed-payload,100.00,524d5632070000000100000063616d706169676e746f6d6263686172696f7430,not-needed,
models_other.pack,159,art\campaign\chariots\cam_tmch1\tmb_tomb_chariot\tmb_skeleton_charioteer_whip_1h_01.rigid_model_v2,art\campaign\chariots\cam_tmch1\tmb_tomb_chariot,art,art\campaign,art\campaign\chariots,tmb_skeleton_charioteer_whip_1h_01.rigid_model_v2,58286254,68168,0,NONE,,68168,uncompressed-payload,100.00,524d5632070000000400000063616d706169676e746f6d6263686172696f7430,not-needed,
models_other.pack,160,art\campaign\chariots\cam_tmch1\tmb_tomb_chariot\tmb_skeleton_steed_body_01.rigid_model_v2,art\campaign\chariots\cam_tmch1\tmb_tomb_chariot,art,art\campaign,art\campaign\chariots,tmb_skeleton_steed_body_01.rigid_model_v2,58354422,911062,0,NONE,,911062,uncompressed-payload,100.00,524d5632070000000400000063616d706169676e746f6d6263686172696f7430,not-needed,
models_other.pack,161,art\campaign\chariots\cam_tmch1\tmb_tomb_chariot\tmb_skeleton_steed_body_02.rigid_model_v2,art\campaign\chariots\cam_tmch1\tmb_tomb_chariot,art,art\campaign,art\campaign\chariots,tmb_skeleton_steed_body_02.rigid_model_v2,59265484,911122,0,NONE,,911122,uncompressed-payload,100.00,524d5632070000000400000063616d706169676e746f6d6263686172696f7430,not-needed,
models_other.pack,162,art\campaign\chariots\cam_tmch1\tmb_tomb_chariot\tmb_skeleton_steed_body_03.rigid_model_v2,art\campaign\chariots\cam_tmch1\tmb_tomb_chariot,art,art\campaign,art\campaign\chariots,tmb_skeleton_steed_body_03.rigid_model_v2,60176606,911182,0,NONE,,911182,uncompressed-payload,100.00,524d5632070000000400000063616d706169676e746f6d6263686172696f7430,not-needed,
models_other.pack,163,art\campaign\chariots\cam_tmch1\tmb_tomb_chariot\tmb_skeleton_steed_body_04.rigid_model_v2,art\campaign\chariots\cam_tmch1\tmb_tomb_chariot,art,art\campaign,art\campaign\chariots,tmb_skeleton_steed_body_04.rigid_model_v2,61087788,911122,0,NONE,,911122,uncompressed-payload,100.00,524d5632070000000400000063616d706169676e746f6d6263686172696f7430,not-needed,
models_other.pack,164,art\campaign\chariots\cam_tmch1\tmb_tomb_chariot\tmb_skeleton_warriors_02.rigid_model_v2,art\campaign\chariots\cam_tmch1\tmb_tomb_chariot,art,art\campaign,art\campaign\chariots,tmb_skeleton_warriors_02.rigid_model_v2,61998910,604180,0,NONE,,604180,uncompressed-payload,100.00,524d5632070000000400000063616d706169676e746f6d6263686172696f7430,not-needed,
models_other.pack,166,art\campaign\chariots\cam_wa1\emp\emp_cam_war_altar\emp_cam_horse_left_war_altar_01.rigid_model_v2,art\campaign\chariots\cam_wa1\emp\emp_cam_war_altar,art,art\campaign,art\campaign\chariots,emp_cam_horse_left_war_altar_01.rigid_model_v2,62603547,316486,0,NONE,,316486,uncompressed-payload,100.00,524d5632070000000100000063616d706169676e776172616c74617230310000,not-needed,
models_other.pack,168,art\campaign\chariots\cam_wa1\emp\emp_cam_war_altar\emp_cam_horse_right_war_altar_01.rigid_model_v2,art\campaign\chariots\cam_wa1\emp\emp_cam_war_altar,art,art\campaign,art\campaign\chariots,emp_cam_horse_right_war_altar_01.rigid_model_v2,62920360,316486,0,NONE,,316486,uncompressed-payload,100.00,524d5632070000000100000063616d706169676e776172616c74617230310000,not-needed,
models_other.pack,170,art\campaign\chariots\cam_wa1\emp\emp_cam_war_altar\emp_cam_war_altar_01.rigid_model_v2,art\campaign\chariots\cam_wa1\emp\emp_cam_war_altar,art,art\campaign,art\campaign\chariots,emp_cam_war_altar_01.rigid_model_v2,63237172,1010352,0,NONE,,1010352,uncompressed-payload,100.00,524d5632070000000100000063616d706169676e776172616c74617230310000,not-needed,
models_other.pack,172,art\campaign\chariots\cam_wc1\cth\cth_war_compass\cth_war_compass_01.rigid_model_v2,art\campaign\chariots\cam_wc1\cth\cth_war_compass,art,art\campaign,art\campaign\chariots,cth_war_compass_01.rigid_model_v2,64247808,5185836,0,NONE,,5185836,uncompressed-payload,100.00,524d5632080000000400000063616d706169676e776172636f6d706173733031,not-needed,
models_other.pack,174,art\campaign\chariots\cam_wlfch1\grn\grn_campaign_wolf_chariot\grn_campaign_wolf_chariot_01.rigid_model_v2,art\campaign\chariots\cam_wlfch1\grn\grn_campaign_wolf_chariot,art,art\campaign,art\campaign\chariots,grn_campaign_wolf_chariot_01.rigid_model_v2,69434106,507122,0,NONE,,507122,uncompressed-payload,100.00,524d5632080000000400000063616d706169676e776f6c6663686172696f7430,not-needed,
models_other.pack,176,art\campaign\chariots\cam_wlfch1\grn\grn_campaign_wolf_chariot\grn_campaign_wolf_chariot_goblin_01.rigid_model_v2,art\campaign\chariots\cam_wlfch1\grn\grn_campaign_wolf_chariot,art,art\campaign,art\campaign\chariots,grn_campaign_wolf_chariot_goblin_01.rigid_model_v2,69941487,809266,0,NONE,,809266,uncompressed-payload,100.00,524d5632080000000400000063616d706169676e776f6c6663686172696f7430,not-needed,
models_other.pack,178,art\campaign\chariots\cam_wlfch1\grn\grn_campaign_wolf_chariot\grn_campaign_wolf_chariot_whip_01.rigid_model_v2,art\campaign\chariots\cam_wlfch1\grn\grn_campaign_wolf_chariot,art,art\campaign,art\campaign\chariots,grn_campaign_wolf_chariot_whip_01.rigid_model_v2,70751139,127590,0,NONE,,127590,uncompressed-payload,100.00,524d5632080000000400000063616d706169676e776f6c6663686172696f7430,not-needed,
models_other.pack,180,art\campaign\chariots\cam_wlfch1\grn\grn_campaign_wolf_chariot\grn_campaign_wolf_chariot_wolf_01.rigid_model_v2,art\campaign\chariots\cam_wlfch1\grn\grn_campaign_wolf_chariot,art,art\campaign,art\campaign\chariots,grn_campaign_wolf_chariot_wolf_01.rigid_model_v2,70879010,811792,0,NONE,,811792,uncompressed-payload,100.00,524d5632080000000400000063616d706169676e776f6c6663686172696f7430,not-needed,
models_other.pack,182,art\campaign\chariots\cam_wlfch1\grn\grn_campaign_wolf_chariot\grn_campaign_wolf_chariot_wolf_02.rigid_model_v2,art\campaign\chariots\cam_wlfch1\grn\grn_campaign_wolf_chariot,art,art\campaign,art\campaign\chariots,grn_campaign_wolf_chariot_wolf_02.rigid_model_v2,71691146,795350,0,NONE,,795350,uncompressed-payload,100.00,524d5632080000000400000063616d706169676e776f6c6663686172696f7430,not-needed,
models_other.pack,184,art\campaign\chariots\cam_ws2\ksl\ksl_ice_court_sled\ksl_horse_draught_01.rigid_model_v2,art\campaign\chariots\cam_ws2\ksl\ksl_ice_court_sled,art,art\campaign,art\campaign\chariots,ksl_horse_draught_01.rigid_model_v2,72486832,949770,0,NONE,,949770,uncompressed-payload,100.00,524d5632080000000400000063616d706169676e776172736c65643032000000,not-needed,
models_other.pack,186,art\campaign\chariots\cam_ws2\ksl\ksl_ice_court_sled\ksl_horse_draught_02.rigid_model_v2,art\campaign\chariots\cam_ws2\ksl\ksl_ice_court_sled,art,art\campaign,art\campaign\chariots,ksl_horse_draught_02.rigid_model_v2,73436932,949770,0,NONE,,949770,uncompressed-payload,100.00,524d5632080000000400000063616d706169676e776172736c65643032000000,not-needed,
models_other.pack,188,art\campaign\chariots\cam_ws2\ksl\ksl_ice_court_sled\ksl_katarin_sled_01.rigid_model_v2,art\campaign\chariots\cam_ws2\ksl\ksl_ice_court_sled,art,art\campaign,art\campaign\chariots,ksl_katarin_sled_01.rigid_model_v2,74387032,2869058,0,NONE,,2869058,uncompressed-payload,100.00,524d5632080000000400000063616d706169676e776172736c65643032000000,not-needed,
models_other.pack,190,art\campaign\fauna\bird\cam_crow_flight_01.rigid_model_v2,art\campaign\fauna\bird,art,art\campaign,art\campaign\fauna,cam_crow_flight_01.rigid_model_v2,77256385,37404,0,NONE,,37404,uncompressed-payload,100.00,524d5632070000000400000063616d5f6661756e615f626972645f3031000000,not-needed,
models_other.pack,191,art\campaign\fauna\bird\cam_vulture_flight_01.rigid_model_v2,art\campaign\fauna\bird,art,art\campaign,art\campaign\fauna,cam_vulture_flight_01.rigid_model_v2,77293789,39792,0,NONE,,39792,uncompressed-payload,100.00,524d5632070000000400000063616d5f6661756e615f626972645f3031000000,not-needed,
models_other.pack,192,art\campaign\ships\agentship03\nor\nor_agent_ship\nor_agent_ship_01.rigid_model_v2,art\campaign\ships\agentship03\nor\nor_agent_ship,art,art\campaign,art\campaign\ships,nor_agent_ship_01.rigid_model_v2,77333581,553404,0,NONE,,553404,uncompressed-payload,100.00,524d563207000000050000006167656e74736869703033000000000000000000,not-needed,
models_other.pack,193,art\campaign\ships\agentship04\tmb\tmb_agent\tmb_agent_ship_01.rigid_model_v2,art\campaign\ships\agentship04\tmb\tmb_agent,art,art\campaign,art\campaign\ships,tmb_agent_ship_01.rigid_model_v2,77886985,390908,0,NONE,,390908,uncompressed-payload,100.00,524d563207000000050000006167656e74736869703034000000000000000000,not-needed,
models_other.pack,194,art\campaign\ships\beastmenship01\bst_agent_ship01.rigid_model_v2,art\campaign\ships\beastmenship01,art,art\campaign,art\campaign\ships,bst_agent_ship01.rigid_model_v2,78277893,354232,0,NONE,,354232,uncompressed-payload,100.00,524d5632070000000500000062656173746d656e736869703031000000000000,not-needed,
models_other.pack,195,art\campaign\ships\beastmenship01\bst_heavy_ship01.rigid_model_v2,art\campaign\ships\beastmenship01,art,art\campaign,art\campaign\ships,bst_heavy_ship01.rigid_model_v2,78632125,440940,0,NONE,,440940,uncompressed-payload,100.00,524d5632070000000500000062656173746d656e736869703031000000000000,not-needed,
models_other.pack,196,art\campaign\ships\beastmenship01\bst_light_ship01.rigid_model_v2,art\campaign\ships\beastmenship01,art,art\campaign,art\campaign\ships,bst_light_ship01.rigid_model_v2,79073065,207780,0,NONE,,207780,uncompressed-payload,100.00,524d5632070000000500000062656173746d656e736869703031000000000000,not-needed,
models_other.pack,197,art\campaign\ships\beastmenship01\bst_transport_ship01.rigid_model_v2,art\campaign\ships\beastmenship01,art,art\campaign,art\campaign\ships,bst_transport_ship01.rigid_model_v2,79280845,262474,0,NONE,,262474,uncompressed-payload,100.00,524d5632070000000500000062656173746d656e736869703031000000000000,not-needed,
models_other.pack,198,art\campaign\ships\blackark01\def_black_ark_01.rigid_model_v2,art\campaign\ships\blackark01,art,art\campaign,art\campaign\ships,def_black_ark_01.rigid_model_v2,79543319,1612994,0,NONE,,1612994,uncompressed-payload,100.00,524d56320700000005000000626c61636b61726b303100000000000000000000,not-needed,
models_other.pack,203,art\campaign\ships\blackark01\def_fellheart_ark_01.rigid_model_v2,art\campaign\ships\blackark01,art,art\campaign,art\campaign\ships,def_fellheart_ark_01.rigid_model_v2,81157421,1414604,0,NONE,,1414604,uncompressed-payload,100.00,524d56320700000004000000626c61636b61726b303100000000000000000000,not-needed,
models_other.pack,204,art\campaign\ships\blackark01\def_fellheart_ark_02.rigid_model_v2,art\campaign\ships\blackark01,art,art\campaign,art\campaign\ships,def_fellheart_ark_02.rigid_model_v2,82572025,1793806,0,NONE,,1793806,uncompressed-payload,100.00,524d56320700000004000000626c61636b61726b303100000000000000000000,not-needed,
models_other.pack,205,art\campaign\ships\blackark01\def_fellheart_ark_03.rigid_model_v2,art\campaign\ships\blackark01,art,art\campaign,art\campaign\ships,def_fellheart_ark_03.rigid_model_v2,84365831,1989130,0,NONE,,1989130,uncompressed-payload,100.00,524d56320700000004000000626c61636b61726b303100000000000000000000,not-needed,
models_other.pack,206,art\campaign\ships\cathayship01\cth_agent_ship.rigid_model_v2,art\campaign\ships\cathayship01,art,art\campaign,art\campaign\ships,cth_agent_ship.rigid_model_v2,86354961,851844,0,NONE,,851844,uncompressed-payload,100.00,524d563208000000030000006361746861797368697030310000000000000000,not-needed,
models_other.pack,207,art\campaign\ships\cathayship01\cth_lord_ship.rigid_model_v2,art\campaign\ships\cathayship01,art,art\campaign,art\campaign\ships,cth_lord_ship.rigid_model_v2,87206805,1477356,0,NONE,,1477356,uncompressed-payload,100.00,524d563208000000030000006361746861797368697030310000000000000000,not-needed,
models_other.pack,208,art\campaign\ships\chaosdwarfsship01\chd_agent_ship01.rigid_model_v2,art\campaign\ships\chaosdwarfsship01,art,art\campaign,art\campaign\ships,chd_agent_ship01.rigid_model_v2,88684161,619082,0,NONE,,619082,uncompressed-payload,100.00,524d563208000000030000006368616f73647761726673736869703031000000,not-needed,
models_other.pack,209,art\campaign\ships\chaosdwarfsship01\chd_lord_ship01.rigid_model_v2,art\campaign\ships\chaosdwarfsship01,art,art\campaign,art\campaign\ships,chd_lord_ship01.rigid_model_v2,89303243,1427048,0,NONE,,1427048,uncompressed-payload,100.00,524d563208000000030000006368616f73647761726673736869703031000000,not-needed,
models_other.pack,210,art\campaign\ships\coastship01\cst_agent_01.rigid_model_v2,art\campaign\ships\coastship01,art,art\campaign,art\campaign\ships,cst_agent_01.rigid_model_v2,90730291,943006,0,NONE,,943006,uncompressed-payload,100.00,524d56320700000004000000636f617374736869703031000000000000000000,not-needed,
models_other.pack,212,art\campaign\ships\coastship01\cst_cylostra_ship_01.rigid_model_v2,art\campaign\ships\coastship01,art,art\campaign,art\campaign\ships,cst_cylostra_ship_01.rigid_model_v2,91673581,1238268,0,NONE,,1238268,uncompressed-payload,100.00,524d56320700000004000000636f617374736869703031000000000000000000,not-needed,
models_other.pack,214,art\campaign\ships\coastship01\cst_cylostra_ship_02.rigid_model_v2,art\campaign\ships\coastship01,art,art\campaign,art\campaign\ships,cst_cylostra_ship_02.rigid_model_v2,92912132,1373012,0,NONE,,1373012,uncompressed-payload,100.00,524d56320700000004000000636f617374736869703031000000000000000000,not-needed,
models_other.pack,216,art\campaign\ships\coastship01\cst_cylostra_ship_03.rigid_model_v2,art\campaign\ships\coastship01,art,art\campaign,art\campaign\ships,cst_cylostra_ship_03.rigid_model_v2,94285427,1934350,0,NONE,,1934350,uncompressed-payload,100.00,524d56320700000004000000636f617374736869703031000000000000000000,not-needed,
models_other.pack,218,art\campaign\ships\coastship01\cst_cylostra_ship_04.rigid_model_v2,art\campaign\ships\coastship01,art,art\campaign,art\campaign\ships,cst_cylostra_ship_04.rigid_model_v2,96220060,2239300,0,NONE,,2239300,uncompressed-payload,100.00,524d56320700000004000000636f617374736869703031000000000000000000,not-needed,
models_other.pack,220,art\campaign\ships\coastship01\cst_cylostra_ship_lamprey_01.rigid_model_v2,art\campaign\ships\coastship01,art,art\campaign,art\campaign\ships,cst_cylostra_ship_lamprey_01.rigid_model_v2,98459686,34080,0,NONE,,34080,uncompressed-payload,100.00,524d56320700000004000000636f617374736869703031000000000000000000,not-needed,
models_other.pack,222,art\campaign\ships\coastship01\cst_cylostra_ship_lamprey_02.rigid_model_v2,art\campaign\ships\coastship01,art,art\campaign,art\campaign\ships,cst_cylostra_ship_lamprey_02.rigid_model_v2,98494022,34080,0,NONE,,34080,uncompressed-payload,100.00,524d56320700000004000000636f617374736869703031000000000000000000,not-needed,
models_other.pack,224,art\campaign\ships\coastship01\cst_cylostra_ship_lamprey_03.rigid_model_v2,art\campaign\ships\coastship01,art,art\campaign,art\campaign\ships,cst_cylostra_ship_lamprey_03.rigid_model_v2,98528358,34080,0,NONE,,34080,uncompressed-payload,100.00,524d56320700000004000000636f617374736869703031000000000000000000,not-needed,
