group_type,group,total_files,NONE_count,NONE_percent,LZ4_count,LZ4_percent,ZSTD_count,ZSTD_percent,UNKNOWN_count,UNKNOWN_percent,compressed_count,compressed_percent,stored_bytes,known_original_size_files,known_original_bytes,minimum_original_bytes,maximum_original_bytes,average_original_bytes,compressed_stored_bytes,compressed_original_bytes,compressed_ratio_percent
directory_depth_3,rigidmodels\battle_props\hef_ladders,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,533784,1,533784,533784,533784,533784.00,0,,
directory_depth_3,rigidmodels\battle_props\lzd_ladders,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,48728,1,48728,48728,48728,48728.00,0,,
directory_depth_3,rigidmodels\battle_props\skv_ladders,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,36028,1,36028,36028,36028,36028.00,0,,
directory_depth_3,rigidmodels\buildings\beech_mushrooms_a,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,24640,1,24640,24640,24640,24640.00,0,,
directory_depth_3,rigidmodels\buildings\beech_mushrooms_b,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,20124,1,20124,20124,20124,20124.00,0,,
directory_depth_3,rigidmodels\buildings\beech_mushrooms_c,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,13858,1,13858,13858,13858,13858.00,0,,
directory_depth_3,rigidmodels\buildings\blk_barricade,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,10048,3,10048,3116,3816,3349.33,0,,
directory_depth_3,rigidmodels\buildings\blk_barricade_frost_pillar_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,6512,2,6512,3256,3256,3256.00,0,,
directory_depth_3,rigidmodels\buildings\blk_barricade_frostbite_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,8944,2,8944,4472,4472,4472.00,0,,
directory_depth_3,rigidmodels\buildings\blk_barricade_ice_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,10048,3,10048,3116,3816,3349.33,0,,
directory_depth_3,rigidmodels\buildings\blk_barricade_ice_block_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,6512,2,6512,3256,3256,3256.00,0,,
directory_depth_3,rigidmodels\buildings\blk_barricade_icicles_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,8944,2,8944,4472,4472,4472.00,0,,
directory_depth_3,rigidmodels\buildings\blk_barricade_sheet_of_ice_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,8944,2,8944,4472,4472,4472.00,0,,
directory_depth_3,rigidmodels\buildings\blk_bridge_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,4120,1,4120,4120,4120,4120.00,0,,
directory_depth_3,rigidmodels\buildings\blk_cube10x10_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3256,1,3256,3256,3256,3256.00,0,,
directory_depth_3,rigidmodels\buildings\blk_cube10x10_01_30m,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,8024,1,8024,8024,8024,8024.00,0,,
directory_depth_3,rigidmodels\buildings\blk_ksl_tower_30m_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,17872,2,17872,8392,9480,8936.00,0,,
directory_depth_3,rigidmodels\buildings\blk_ksl_tower_30m_02,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,17872,2,17872,8392,9480,8936.00,0,,
directory_depth_3,rigidmodels\buildings\blk_ksl_tower_30m_03,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,17872,2,17872,8392,9480,8936.00,0,,
directory_depth_3,rigidmodels\buildings\blk_ksl_tower_30m_04,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,17872,2,17872,8392,9480,8936.00,0,,
directory_depth_3,rigidmodels\buildings\blk_platform_corner_45,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,5536,1,5536,5536,5536,5536.00,0,,
directory_depth_3,rigidmodels\buildings\blk_platform_corner_90,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,7000,1,7000,7000,7000,7000.00,0,,
directory_depth_3,rigidmodels\buildings\blk_platform_straight_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,5664,1,5664,5664,5664,5664.00,0,,
directory_depth_3,rigidmodels\buildings\blk_platform_tunnel,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,4448,1,4448,4448,4448,4448.00,0,,
directory_depth_3,rigidmodels\buildings\blk_tower_17m_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,17872,2,17872,8392,9480,8936.00,0,,
directory_depth_3,rigidmodels\buildings\blk_triangle10x10_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3040,1,3040,3040,3040,3040.00,0,,
directory_depth_3,rigidmodels\buildings\blk_watch_tower_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,86692,2,86692,43060,43632,43346.00,0,,
directory_depth_3,rigidmodels\buildings\brt_alpha_bunting,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,10640,1,10640,10640,10640,10640.00,0,,
directory_depth_3,rigidmodels\buildings\brt_alpha_bunting_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,5444,1,5444,5444,5444,5444.00,0,,
directory_depth_3,rigidmodels\buildings\brt_alpha_bunting_short_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,4016,1,4016,4016,4016,4016.00,0,,
directory_depth_3,rigidmodels\buildings\brt_alpha_cup_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2556,1,2556,2556,2556,2556.00,0,,
directory_depth_3,rigidmodels\buildings\brt_alpha_dove,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2556,1,2556,2556,2556,2556.00,0,,
directory_depth_3,rigidmodels\buildings\brt_alpha_dragon,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2556,1,2556,2556,2556,2556.00,0,,
directory_depth_3,rigidmodels\buildings\brt_alpha_flag_huge_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3416,1,3416,3416,3416,3416.00,0,,
directory_depth_3,rigidmodels\buildings\brt_alpha_flag_large_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,4400,1,4400,4400,4400,4400.00,0,,
directory_depth_3,rigidmodels\buildings\brt_alpha_flag_large_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,4400,1,4400,4400,4400,4400.00,0,,
directory_depth_3,rigidmodels\buildings\brt_alpha_flag_med_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3304,1,3304,3304,3304,3304.00,0,,
directory_depth_3,rigidmodels\buildings\brt_alpha_flag_med_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3304,1,3304,3304,3304,3304.00,0,,
directory_depth_3,rigidmodels\buildings\brt_alpha_flag_small_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3304,1,3304,3304,3304,3304.00,0,,
directory_depth_3,rigidmodels\buildings\brt_alpha_flag_small_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3304,1,3304,3304,3304,3304.00,0,,
directory_depth_3,rigidmodels\buildings\brt_alpha_flag_tall_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3732,1,3732,3732,3732,3732.00,0,,
directory_depth_3,rigidmodels\buildings\brt_alpha_fluer,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2556,1,2556,2556,2556,2556.00,0,,
directory_depth_3,rigidmodels\buildings\brt_alpha_railing,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2696,1,2696,2696,2696,2696.00,0,,
directory_depth_3,rigidmodels\buildings\brt_alpha_shield_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2556,1,2556,2556,2556,2556.00,0,,
directory_depth_3,rigidmodels\buildings\brt_alpha_shield_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2556,1,2556,2556,2556,2556.00,0,,
directory_depth_3,rigidmodels\buildings\brt_alpha_shield_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2556,1,2556,2556,2556,2556.00,0,,
directory_depth_3,rigidmodels\buildings\brt_alpha_shield_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2556,1,2556,2556,2556,2556.00,0,,
directory_depth_3,rigidmodels\buildings\brt_balcony_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,159366,1,159366,159366,159366,159366.00,0,,
directory_depth_3,rigidmodels\buildings\brt_balcony_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,47788,1,47788,47788,47788,47788.00,0,,
directory_depth_3,rigidmodels\buildings\brt_balcony_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,166312,1,166312,166312,166312,166312.00,0,,
directory_depth_3,rigidmodels\buildings\brt_balcony_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,194780,1,194780,194780,194780,194780.00,0,,
directory_depth_3,rigidmodels\buildings\brt_barricade_blocker_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,188730,2,188730,91654,97076,94365.00,0,,
directory_depth_3,rigidmodels\buildings\brt_barricade_monument_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,25520,2,25520,12716,12804,12760.00,0,,
directory_depth_3,rigidmodels\buildings\brt_barricade_platform_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1117144,3,1117144,318532,441652,372381.33,0,,
directory_depth_3,rigidmodels\buildings\brt_barricade_trap_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,530814,2,530814,247504,283310,265407.00,0,,
directory_depth_3,rigidmodels\buildings\brt_batteringram,20,20,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1447056,20,1447056,12744,518772,72352.80,0,,
directory_depth_3,rigidmodels\buildings\brt_block_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1152760,2,1152760,508424,644336,576380.00,0,,
directory_depth_3,rigidmodels\buildings\brt_block_02,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1041942,2,1041942,520052,521890,520971.00,0,,
directory_depth_3,rigidmodels\buildings\brt_blockout_tower_40m,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,18520,1,18520,18520,18520,18520.00,0,,
directory_depth_3,rigidmodels\buildings\brt_blockwall_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,309934,2,309934,125818,184116,154967.00,0,,
directory_depth_3,rigidmodels\buildings\brt_bolderlrg_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,21868,1,21868,21868,21868,21868.00,0,,
directory_depth_3,rigidmodels\buildings\brt_boldermed_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,20868,1,20868,20868,20868,20868.00,0,,
directory_depth_3,rigidmodels\buildings\brt_boldermed_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,21656,1,21656,21656,21656,21656.00,0,,
directory_depth_3,rigidmodels\buildings\brt_boldersml_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,21872,1,21872,21872,21872,21872.00,0,,
directory_depth_3,rigidmodels\buildings\brt_boldersml_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,20568,1,20568,20568,20568,20568.00,0,,
directory_depth_3,rigidmodels\buildings\brt_bridge_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1323864,3,1323864,392200,539464,441288.00,0,,
directory_depth_3,rigidmodels\buildings\brt_bridge_02,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1849902,3,1849902,578162,693578,616634.00,0,,
directory_depth_3,rigidmodels\buildings\brt_bridge_03,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3317522,3,3317522,1018896,1273554,1105840.67,0,,
directory_depth_3,rigidmodels\buildings\brt_bridge_110m_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2190988,1,2190988,2190988,2190988,2190988.00,0,,
directory_depth_3,rigidmodels\buildings\brt_bridge_32m_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,341524,1,341524,341524,341524,341524.00,0,,
directory_depth_3,rigidmodels\buildings\brt_bridge_edge_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,423506,1,423506,423506,423506,423506.00,0,,
directory_depth_3,rigidmodels\buildings\brt_bridge_edge_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,7924,1,7924,7924,7924,7924.00,0,,
directory_depth_3,rigidmodels\buildings\brt_bridgebay_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1871620,3,1871620,617688,635928,623873.33,0,,
directory_depth_3,rigidmodels\buildings\brt_bridgebay_02,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1871428,3,1871428,621048,629332,623809.33,0,,
directory_depth_3,rigidmodels\buildings\brt_bridgebay_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,681416,1,681416,681416,681416,681416.00,0,,
directory_depth_3,rigidmodels\buildings\brt_bridgetower_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,285532,2,285532,142766,142766,142766.00,0,,
directory_depth_3,rigidmodels\buildings\brt_bridgetower_02,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,314112,2,314112,157056,157056,157056.00,0,,
directory_depth_3,rigidmodels\buildings\brt_building_rubble_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,58772,1,58772,58772,58772,58772.00,0,,
directory_depth_3,rigidmodels\buildings\brt_building_rubble_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,34014,1,34014,34014,34014,34014.00,0,,
directory_depth_3,rigidmodels\buildings\brt_building_rubble_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,25068,1,25068,25068,25068,25068.00,0,,
directory_depth_3,rigidmodels\buildings\brt_building_rubble_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,20932,1,20932,20932,20932,20932.00,0,,
directory_depth_3,rigidmodels\buildings\brt_building_rubble_05,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,23244,1,23244,23244,23244,23244.00,0,,
directory_depth_3,rigidmodels\buildings\brt_cliff_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,101804,1,101804,101804,101804,101804.00,0,,
directory_depth_3,rigidmodels\buildings\brt_cliff_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,119160,1,119160,119160,119160,119160.00,0,,
directory_depth_3,rigidmodels\buildings\brt_cliff_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,119052,1,119052,119052,119052,119052.00,0,,
directory_depth_3,rigidmodels\buildings\brt_cliff_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,119230,1,119230,119230,119230,119230.00,0,,
directory_depth_3,rigidmodels\buildings\brt_crane_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,25528,1,25528,25528,25528,25528.00,0,,
directory_depth_3,rigidmodels\buildings\brt_door_pc_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,6444,1,6444,6444,6444,6444.00,0,,
directory_depth_3,rigidmodels\buildings\brt_dormer_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,75108,1,75108,75108,75108,75108.00,0,,
directory_depth_3,rigidmodels\buildings\brt_dormer_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,115920,1,115920,115920,115920,115920.00,0,,
directory_depth_3,rigidmodels\buildings\brt_dormer_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,39016,1,39016,39016,39016,39016.00,0,,
directory_depth_3,rigidmodels\buildings\brt_dormer_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,48600,1,48600,48600,48600,48600.00,0,,
directory_depth_3,rigidmodels\buildings\brt_dormer_05,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,20040,1,20040,20040,20040,20040.00,0,,
directory_depth_3,rigidmodels\buildings\brt_grapevines_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,19170,1,19170,19170,19170,19170.00,0,,
directory_depth_3,rigidmodels\buildings\brt_grapevines_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,8326,1,8326,8326,8326,8326.00,0,,
directory_depth_3,rigidmodels\buildings\brt_grapevines_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,9478,1,9478,9478,9478,9478.00,0,,
directory_depth_3,rigidmodels\buildings\brt_grapevines_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,8974,1,8974,8974,8974,8974.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_add_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,41692,1,41692,41692,41692,41692.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_add_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,86670,1,86670,86670,86670,86670.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_add_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,85748,1,85748,85748,85748,85748.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_add_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,87316,1,87316,87316,87316,87316.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_add_05,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,91906,1,91906,91906,91906,91906.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_add_06,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,103138,1,103138,103138,103138,103138.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_add_07,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,65600,1,65600,65600,65600,65600.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_add_08,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,84554,1,84554,84554,84554,84554.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_add_09,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,102370,1,102370,102370,102370,102370.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_add_10,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,86800,1,86800,86800,86800,86800.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_add_11,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,44398,1,44398,44398,44398,44398.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_add_12,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,130320,1,130320,130320,130320,130320.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_domestic_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,129886,1,129886,129886,129886,129886.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_domestic_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,132598,1,132598,132598,132598,132598.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_domestic_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,157164,1,157164,157164,157164,157164.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_chm_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,13314,1,13314,13314,13314,13314.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_chm_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,8940,1,8940,8940,8940,8940.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_chm_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,13854,1,13854,13854,13854,13854.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_chm_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,8972,1,8972,8972,8972,8972.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_chm_05,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,10612,1,10612,10612,10612,10612.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_lrg_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,172492,1,172492,172492,172492,172492.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_lrg_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,114776,1,114776,114776,114776,114776.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_lrg_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,129482,1,129482,129482,129482,129482.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_lrg_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,46940,1,46940,46940,46940,46940.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_med_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,109348,1,109348,109348,109348,109348.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_med_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,95886,1,95886,95886,95886,95886.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_med_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,86276,1,86276,86276,86276,86276.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_med_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,65598,1,65598,65598,65598,65598.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_sml_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,119098,1,119098,119098,119098,119098.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_sml_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,76348,1,76348,76348,76348,76348.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_sml_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,87938,1,87938,87938,87938,87938.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_sml_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,82616,1,82616,82616,82616,82616.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_tall_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,113994,1,113994,113994,113994,113994.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_tall_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,99526,1,99526,99526,99526,99526.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_tall_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,51730,1,51730,51730,51730,51730.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_tall_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,126922,1,126922,126922,126922,126922.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_tall_05,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,88924,1,88924,88924,88924,88924.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_twr_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,85872,1,85872,85872,85872,85872.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_twr_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,36720,1,36720,36720,36720,36720.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_twr_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,81452,1,81452,81452,81452,81452.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_twr_05,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,88568,1,88568,88568,88568,88568.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_pc_twr_06,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,102884,1,102884,102884,102884,102884.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_slum_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,786988,3,786988,216868,299244,262329.33,0,,
directory_depth_3,rigidmodels\buildings\brt_house_slum_02,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,573584,3,573584,172666,215538,191194.67,0,,
directory_depth_3,rigidmodels\buildings\brt_house_slum_03,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,459106,3,459106,141030,165088,153035.33,0,,
directory_depth_3,rigidmodels\buildings\brt_house_stairs_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,30304,1,30304,30304,30304,30304.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_stairs_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,30304,1,30304,30304,30304,30304.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_stairs_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,6304,1,6304,6304,6304,6304.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_stkd_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,957446,1,957446,957446,957446,957446.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_stkd_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,491180,1,491180,491180,491180,491180.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_stkd_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1329112,1,1329112,1329112,1329112,1329112.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_stkd_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1127602,1,1127602,1127602,1127602,1127602.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_ter_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,133284,1,133284,133284,133284,133284.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_ter_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,343576,1,343576,343576,343576,343576.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_ter_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,365096,1,365096,365096,365096,365096.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_ter_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,318278,1,318278,318278,318278,318278.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_ter_05,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,526878,1,526878,526878,526878,526878.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_ter_06,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,409778,1,409778,409778,409778,409778.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_wooden_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,418160,1,418160,418160,418160,418160.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_wooden_02,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,241980,3,241980,59992,95684,80660.00,0,,
directory_depth_3,rigidmodels\buildings\brt_house_wooden_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,99240,1,99240,99240,99240,99240.00,0,,
directory_depth_3,rigidmodels\buildings\brt_landscape_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,41492,1,41492,41492,41492,41492.00,0,,
directory_depth_3,rigidmodels\buildings\brt_landscape_01_a,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,58388,1,58388,58388,58388,58388.00,0,,
directory_depth_3,rigidmodels\buildings\brt_landscape_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,47908,1,47908,47908,47908,47908.00,0,,
